person_id,project_id_number
1706964,398065909
12631686,22709851
152147257,236584429
152147257,241263307
152147257,285933818
152147257,319507762
55231906,130149406
55231906,158927932
55231906,168323462
198742154,201292092
1748341,5354143
60679609,60658761
1825981,5424503
1825981,5447907
1184471,5165340
1184471,5372030
1184471,5372806
1184471,5385577
1184471,5401750
1184471,5431225
1393966,5205794
1393966,5405100
1736714,374717
1736714,5383559
1736714,33996666
1736714,50704539
1736714,50725761
1736714,69015121
1736714,72845122
1736714,207149418
1868401,5451744
1868401,40833775
1868401,63526109
1868401,117206562
1868401,200757505
269878170,162681830
1846415,272745
988466,5255682
988466,5316095
988466,5381297
988466,5415577
988466,5426877
988466,5426879
988466,5439673
988466,5439675
988466,5439686
988466,5439692
988466,5439694
988466,49926684
988466,277249973
988466,321332169
1841252,172586392
1449729,130211207
239538839,239536609
1293457,271325
1293457,5241788
69281597,83371009
69281597,222379219
53654288,228699486
1323377,271733
1323377,5234802
1323377,5292876
1323377,5293005
1323377,5438581
1323377,5484607
1323377,19657267
1323377,82326851
1323377,217062504
1323377,223136195
1587766,5274974
1299388,5082502
1299388,5082514
1299388,5082532
1299388,5082538
1299388,5082557
1299388,5106960
1299388,5141440
1299388,5173048
1299388,5177456
1299388,5177464
1299388,5203070
1299388,5203096
1299388,5203984
1299388,5236678
1299388,5279124
1299388,5285642
1299388,5293628
1299388,5294070
1299388,5296148
1299388,5330102
1299388,5376164
1299388,5392703
1299388,5411445
160222999,174100987
286494803,284074525
1271338,5161182
1001453,5151060
1709163,5289755
1709163,5392358
1709163,13696866
1709163,13861236
1709163,36432181
1709163,112680038
1709163,112680473
1709163,118660364
1709163,242894361
1709163,400441127
127570468,127570379
164047502,131091681
164047502,318834132
234275256,234275259
83842175,83842098
83842175,112168653
83842175,188016911
83842175,239953631
83842175,255020759
83842175,283069941
83842175,371923696
83842175,371942815
83842175,372803969
222123161,222123460
299153766,390677273
1424795,5385433
1424795,88041025
223055402,223055408
1110329,5347122
1110329,5368714
1110329,5376144
1110329,212947853
1769309,71739089
5646,5197896
5646,5281312
5646,5363937
5646,161533332
1639825,5401139
1457247,5118952
1457247,5369785
1430907,5175046
1430907,5177555
1430907,5177574
1430907,5264236
1147613,5382790
69363146,237640821
69363146,245704921
69363146,246768115
233405586,233405591
1520887,5179770
1520887,5385213
1520887,5452914
1520887,107909018
1520887,232285006
1530081,5233168
1530081,163761707
1037489,5126376
1037489,5166064
1037489,5166068
1037489,5263788
1037489,5313354
1037489,5369977
1037489,31210649
1037489,47694584
1037489,53182490
1037489,248451675
1037489,279353839
245047780,245045708
1855841,178671222
1855841,246097153
1855841,391587678
992512,5097886
992512,5155772
992512,5305463
992512,5305539
992512,5329046
992512,5354370
992512,5457501
992512,19083302
992512,19083633
992512,19083708
1251570,272687
1251570,5215091
1340669,5359308
36228173,36228176
1480047,5317168
1480047,28893599
1480047,28893666
1480047,221133004
1480047,221133023
1480047,278744289
207975324,261995436
1750102,5334290
1750102,5356012
1750102,5435911
1750102,319071627
185982910,248903262
31518590,164295104
31518590,239752541
1386192,5271028
1386192,5377243
1386192,194676614
1750545,5356549
227986141,227985203
227986141,289514650
1748381,118660364
1748381,206266823
1024628,5237568
1716363,5302598
1556760,5388035
2007446,5414358
244104453,251606414
1856440,65144194
28074371,28074380
1863624,213663482
73336709,181023902
6647,5087096
6647,5262700
6647,5264466
6647,5286226
6647,5315050
6647,5358638
6647,5399190
6647,5399192
6647,5417976
6647,5464743
6647,15478513
6647,29590695
6647,125296362
6647,157541531
6647,170586125
212465872,212464326
1005533,772176
1005533,5200706
1005533,5274800
1005533,5424816
32112145,231062742
1324305,5366747
1324305,5407883
1324305,5451722
1404807,5242854
46199489,63137256
46199489,92137000
46199489,230121711
46199489,258361636
46199489,258371140
1015192,5210796
1015192,5212998
1015192,18574355
1315936,5150484
2048513,34037032
2048513,55805405
2048513,81487314
2048513,216979102
2048513,223441123
2048513,250528774
2048513,280796894
2048513,287321140
2048513,313773090
2048513,387095311
2048513,387152958
2048513,387153567
32379058,168149487
1801109,5455416
1235105,5076040
79070891,132034273
79070891,190376163
1849719,208339249
212199435,233411446
314211638,387689860
1709519,5456566
1709519,76407823
1709519,194407323
208291418,206980909
215610236,215554466
1641627,5241870
1641627,5434885
271648707,280192122
1825422,5377042
1825422,5424029
1736519,5339599
1736519,5339608
1736519,45059666
1736519,263643178
1361445,22771517
989262,5342248
989262,5342870
989262,5342968
989262,5365121
989262,5382089
989262,5447172
989262,5448009
48308410,5416317
48308410,54207127
48308410,54781537
48308410,231865409
48308410,240988077
1630145,5248392
1630145,43578342
1630145,237860918
1630145,279212419
1114671,5338062
1403449,5089322
1061087,5354877
211501459,211500647
281441583,262780673
1705880,5345957
1705880,69240309
1705880,158967037
1705880,159808239
1705880,259830545
1705880,279250741
1705880,319443528
1044495,5287482
1410262,5173596
1410262,5392625
1410262,5415155
1410262,47386945
1410262,135740525
1410262,160097047
1026547,273611
1026547,5107134
1026547,5266242
1026547,5266260
1026547,5306208
1026547,5391881
1026547,5392174
1026547,5392210
1026547,5392570
1026547,5450543
1026547,5471435
1026547,18223636
1026547,74524368
1213828,272179
1213828,5123514
1213828,5234316
1213828,5330182
1213828,5381149
1213828,5393054
1213828,5427847
1213828,5467582
1213828,242675213
1342437,5370278
1219516,5349111
2027493,42574822
2027493,257622540
2027493,277809470
1199983,269379
1199983,5200554
1043920,5183046
1043920,5203948
1043920,5228850
1043920,39072147
1043920,40423704
1043920,52302429
1043920,280847593
1346001,5440111
1346001,264514172
1346001,383431924
27194419,27194267
1707363,5400638
1470924,270663442
278592988,388802535
195379943,318612084
35798880,223650122
290469951,290642808
1363463,5190336
242636694,242466942
1439417,5282026
1439417,5392671
1439417,221470908
1439417,221471768
1439417,254487871
1743667,134020642
1743667,392814786
1668289,5218380
1668289,5395356
1668289,18573929
1668289,211483334
1597677,5229478
197046609,197045803
1570286,5406161
94512727,162676744
94512727,213998871
94512727,256967640
1681926,5242060
1552277,5226656
1552277,5267884
1771246,5405497
1771246,5424733
1771246,194412982
1771246,256583922
1617376,5134658
1617376,5232610
202888011,202888018
38273798,36657430
5415,785486
5415,5302844
5415,5330782
5415,5358681
5415,5358685
5415,5372341
5415,5435308
5415,5448952
5415,22483207
5415,22483413
5415,81897018
5415,84538457
5415,88491225
5415,111412450
5415,153069397
5415,153089131
5415,159645033
5415,159685413
5415,183729294
5415,197645375
5415,208319402
5415,246264642
34978563,34978572
1616909,820988
1616909,5360441
1042802,5110864
1042802,5229654
1042802,5370394
1376599,5405378
1376599,62789578
1376599,108815304
1362948,5453818
1766773,5377569
1766773,167344708
1766773,167347115
1766773,167364583
1766773,167364745
1766773,217950591
1766773,249176000
246749118,246749133
255009600,270559638
255009600,389690694
1398720,5230684
1123155,5180451
1435964,5252130
1672719,5334318
1672719,5435499
1672719,33854923
1672719,237991100
1672719,299175995
1423974,5376813
1423974,5446040
1423974,16011279
1423974,42247102
1423974,145471412
1423974,263801744
1423974,389578377
1850609,5440480
1151316,5229684
1763485,5418396
1763485,5430945
1763485,21317402
1763485,61519056
1763485,166631756
1763485,193484692
1763485,200293401
1763485,235486169
1763485,260050394
1763485,282835863
1763485,316471544
1763485,318489874
1763485,318726059
265448827,273183002
265448827,316160518
1720840,38192045
1720840,313941667
1785798,5396863
1785798,54677919
1921081,5198411
1027554,5309380
1760455,17322519
1760455,75241232
1760455,231064407
1760455,260964418
1760455,260964992
1760455,260965841
1760455,260966457
1760455,260982622
1760455,260983518
252307391,252306891
1683468,166417655
170867552,170866876
170867552,323267254
226238862,227501445
1366609,5256184
256599726,260200149
256599726,399491161
426120,181475650
426120,194536232
426120,264047644
237391989,237391994
237391989,253063771
105983353,184218848
370872,451665
370872,50663993
228151629,228151847
1276020,5227601
1276020,5249752
1276020,5366509
1276020,5447050
1276020,35674542
1276020,99919608
1276020,104220562
1276020,217909444
1276020,290343429
1703093,5279822
1703093,277140021
1711629,271720050
277845590,278038270
1355768,5317204
1355768,5447334
1660257,5205150
38682699,160097047
1420401,221132716
1420401,221133125
1420401,263968789
1420401,395896547
315292395,179901502
1582083,271141
1582083,5168060
1582083,5400006
1582083,5425697
1582083,5452075
1239224,5353135
1239224,5374994
249165042,249166551
99720565,321137804
329302979,347306600
1134559,5090384
1134559,5095092
1134559,5196714
1134559,5355146
1134559,5391640
1134559,5410414
1134559,5451888
1134559,30492185
1134559,187149287
1134559,246701844
1134559,281666681
1134559,315564788
1474064,5119756
1474064,5167090
1474064,5175430
1474064,5227882
1474064,5355697
1474064,5367728
1474064,5367746
1474064,5394306
1474064,5422418
1474064,5423789
1474064,5428004
1474064,5447667
1474064,5456406
1474064,21665351
1474064,25065172
1474064,39584176
1474064,39604785
1474064,41018344
1474064,48083756
1474064,49537470
1474064,54166010
1474064,65185235
1474064,128634082
1474064,229777280
1474064,245108579
1474064,260071920
1474064,260073503
1474064,260358965
1474064,318972323
1474064,396638945
39317575,39317522
39317575,114731867
173156238,173156083
226559162,226560059
16829583,16829588
188280041,188280051
188280041,402994276
128859844,128859953
1366347,5086994
1366347,5299690
1366347,5421247
1366347,207928247
6058,5083762
6058,5360084
6058,5360104
6058,5480830
14064982,14064989
14064982,248122450
14064982,263718168
14064982,277746922
1393031,249533638
175227467,175227329
175227467,210882736
175227467,321339447
1867657,5454349
1867657,25637585
1867657,35655650
1867657,41960416
1867657,247282928
1867657,250992397
1867657,282718145
1873168,284042163
251960959,285767768
1425189,5260118
1425189,202185286
1304128,5165716
1304128,5170933
1304128,5281818
1304128,5315482
1304128,5377216
1304128,5426488
1304128,5437992
1304128,20067851
1304128,26108932
1304128,49741853
1304128,210301397
1304128,239223224
1304128,319369316
46711245,160650722
213174370,264753967
213174370,394596880
134552967,16870850
134552967,248700327
169827442,192037699
215963025,24819222
215963025,299102935
1436585,158213778
1436585,158270896
1436585,318825586
1004567,5195326
91790259,91790265
389870263,391152220
1897377,5107092
1070414,5163998
1070414,5242182
1070414,5242200
1760030,5368926
1945674,5198498
201909880,201909884
1494296,22485039
1492981,5444126
1554213,5421370
1554213,65922913
25555573,24942090
141989787,208907494
141989787,263727500
1158287,5245554
23240809,190846722
1537919,239459353
203751015,203751107
1622216,5380826
1622216,5457477
1758362,5366755
1758362,5366791
1758362,5366799
1758362,5366825
1758362,5448846
1758362,23958739
1758362,50357144
1758362,58181537
1758362,129760637
1758362,265415092
1758362,314905363
1459510,13124548
1443809,5209900
1443809,5397554
1443809,5402518
1443809,5429020
1443809,5436278
1443809,22239179
1443809,50131416
1443809,80319513
1443809,139078718
1443809,165000063
1443809,194465578
1443809,209092107
1443809,211919281
1443809,233110675
1443809,267205415
1443809,289529939
1443809,289581404
1443809,314668154
1616667,5133894
1616667,92095928
72090127,72087102
237376378,351341171
16400327,211137567
16400327,327896934
1134939,5169716
1134939,5329296
1134939,16031902
1700174,5307168
1576518,5233523
14392804,15334645
65758370,65758401
65758370,275303140
1702841,5279342
310971400,342267607
1656172,5230628
1219909,117247976
1219909,160647470
1219909,194678306
1236698,5415591
1397689,5201434
1083585,5344987
1160348,5171112
1160348,5245806
1160348,5308456
1160348,5384077
1160348,5447088
1160348,43372860
1160348,213875280
223432885,223432890
263267657,394466172
1196054,5293874
1196054,5430207
1196054,28197835
1196054,30164218
1196054,51216650
1196054,51237239
1196054,51237474
1196054,51319072
1196054,75387642
1196054,201397809
1196054,201401318
1196054,201420020
1196054,201421535
1763537,279908667
202951058,52466432
202951058,315590231
77923759,209399240
270766330,310372030
1369629,5194984
1369629,152332967
47468609,47468573
47468609,179877336
240705846,240828102
1097450,5144738
1097450,5347884
1097450,5396546
1097450,210911594
1248061,5407802
1248061,5471904
139099449,139079409
60986614,207213200
1404975,26640764
1281512,273607
1281512,5234308
392988595,397711989
313602599,316802077
277600301,277315445
1154914,5359080
242325003,317513741
215626293,193236549
215626293,259332240
1092057,5186240
1698891,5333466
1698891,5404745
1698891,5404932
1698891,5450694
1698891,127220918
1698891,162011329
1698891,211170361
1698891,382226812
1119522,5257500
1119522,5414027
1119522,5439429
1119522,16482159
1119522,65206107
1435353,5285717
1435353,5352629
1435353,5362452
1435353,5423342
1435353,5452298
1435353,31394347
1435353,34384108
1435353,98936291
164332849,48288231
1776318,5387145
1867354,5450684
1363069,5095446
1363069,20416585
1363069,27686433
1363069,68666893
1363069,200630272
1363069,218894163
1363069,218894895
1363069,234548623
1363069,254473220
1363069,270563345
1223078,5340674
1573537,280194106
1741082,5346510
16524152,59368893
16524152,85275666
16524152,216242133
16524152,225104094
16524152,225104366
16524152,232528667
175429434,175429437
263791858,271647893
70326198,70755861
70326198,275312023
174904418,66086857
174904418,267468522
187191285,224058839
187191285,254954344
187191285,321137804
1540792,5110776
1554974,5362153
1554974,88921390
1408383,5238860
1408383,5265078
210433144,214086195
1045993,5126656
1045993,5154706
1045993,5299118
1045993,5315060
1045993,5410569
1045993,5439259
1045993,5439261
1045993,35675063
1045993,57812932
1045993,79951137
1045993,141804645
1045993,213786759
1045993,243494515
1045993,245867108
1045993,247875488
1045993,259169326
1045993,261419201
1045993,286659497
1045993,328855289
1045993,382633364
1045993,398640137
262137877,262137073
1168317,5140640
1168317,5141382
1168317,5173340
1168317,5250302
1168317,5298054
1168317,5351005
1168317,5351282
1168317,5368463
1168317,5369953
1168317,5370324
1168317,5373417
1168317,5403425
1168317,5427469
1168317,5436286
1168317,5454003
1168317,5471600
1168317,40628793
1168317,47898809
1168317,79623502
1168317,103258462
1168317,210228425
282615761,277277765
1104366,45707445
1104366,251798161
1529088,5278778
2001286,28156636
1034898,5267426
1034898,5287524
1034898,5302728
1034898,5329960
1034898,5330044
1034898,5330050
1034898,5362001
394565875,398623685
274878044,319192759
1799418,5407409
1799418,35776829
1330246,5402752
1330246,36657719
1330246,36657954
1330246,36677656
1330246,36677708
1330246,49189492
1627509,812229
1627509,5264592
1627509,5430244
1627509,63874605
1627509,249104570
1663793,5210490
1663793,5306442
1663793,30738365
1350804,5146256
1350804,5290684
267001094,195569847
1811849,271866908
1853380,5441866
209781604,209784382
209781604,311869289
251046618,251044754
252196907,252196740
1619662,5417986
1619662,24838972
1619662,189523079
1619662,189523351
1619662,189524646
1619662,189525432
1619662,265234067
1619662,265234632
5464,5251306
5464,5372022
212245294,212237242
1144611,5201518
1144611,5413698
1700663,5389299
1700663,45687777
190492333,190491169
86628255,165973327
275739777,400112452
260062,273421
245357435,245357759
245357435,392679921
22136243,5094865
22136243,5401414
22136243,24797856
1808938,5413504
1808938,5413506
988934,5194506
988934,263969954
1823004,5422284
1699519,5316398
1699519,5333820
1699519,5423856
1699519,17445064
1699519,39134088
1699519,52077349
1699519,255664445
1729868,239767484
1626031,5356170
190056945,190057232
190056945,265672880
190056945,312984260
1395926,273231
1395926,5152394
1395926,5225012
1395926,5400081
1395926,20067318
1395926,114933029
1717255,5304156
1717255,103442000
1717255,156391212
1717255,162347376
1717255,200648975
1717255,239999754
1717255,278594813
1717255,289020600
28484597,5413492
1139686,5177472
1139686,5360160
1331250,5447887
1331250,67623793
49619896,53244728
49619896,135112163
49619896,199838671
49619896,239225344
49619896,251255179
49619896,269283320
49619896,379153463
49619896,379583179
49619896,379788257
49619896,391971244
1351087,5230898
1351087,5290444
1351087,5446971
1351087,5456715
1351087,16359645
1351087,25167192
1351087,25227592
1351087,33402169
1351087,78087766
1351087,81650790
1351087,178977448
1351087,206619499
331494693,381466120
1199018,5150488
988126,5235150
988126,5410760
988126,182187342
988126,223465017
237013357,237013364
63587369,63587610
63587369,324669781
63587369,356501535
1114560,5209408
1114560,20128670
1114560,20128785
283508146,284757262
393120760,393306335
1028776,5271662
1028776,5417189
1753387,381735331
1753387,381735736
259627294,259625739
1089071,5153052
1089071,5213830
1089071,5364102
1089071,5386241
1089071,5400324
1089071,5424673
1089071,5424896
1089071,5450151
1089071,28649294
1089071,39010820
1089071,75630492
1089071,143464020
1089071,143873965
1089071,226262100
1089071,234152653
1089071,278564046
1687097,5253768
1687097,5253886
1687097,5421760
1687097,5427816
1687097,5445752
1687097,28526513
1687097,269256454
1652868,5192798
1652868,5429628
1652868,18611457
1652868,64101221
1652868,147416809
1652868,216581600
1652868,255550953
1746613,5352441
1107251,5213942
1107251,5316048
1107251,5352844
1107251,5377603
1107251,5392318
83478481,83127611
1198083,5075464
1198083,5075470
1198083,5288194
1832471,142420260
1832471,142644541
1832471,174159064
1304546,5350127
1304546,39133334
1304546,244723312
24552168,189216230
1431266,269007
1431266,5111198
1431266,17260757
1564201,159419261
1798640,5406757
1291172,5186102
1291172,5214060
1317927,5288738
1093169,5201266
1093169,5215980
1093169,5216208
1093169,5249880
1093169,5346544
1093169,5346553
1093169,5466242
1901831,5282048
193437086,193437230
241280304,53758997
1487532,5267354
1487532,5314862
18611917,18611966
1904243,5405888
258247934,260876406
367293651,370120973
251084,271903
251084,28443503
251084,142808156
251084,189782547
251084,198961575
251084,255344147
1603619,374710
1603619,5441184
1603619,20230898
1603619,47899032
1603619,213963201
1910074,26375345
1271128,5091928
1774408,5424344
93980029,93980032
93980029,182802766
1342387,5102870
1342387,14761343
1342387,128737692
1342387,200797931
1342387,269417992
1105953,5160081
165956620,234056486
1368898,5182352
1443931,5351348
1443931,126279213
1443931,289113135
32644466,327249811
1802707,5425703
1619608,5277338
1811474,5415161
1508275,5203636
1508275,5274939
1508275,5317130
1508275,5391966
1508275,5394871
1508275,5417603
1508275,30082613
1508275,77043693
1508275,77083708
1508275,118189161
1508275,137541111
1508275,190193261
1508275,193829325
1508275,255042459
1508275,288232261
1745292,5350899
1699881,5321558
264730122,281435309
264730122,391059743
1727116,276879186
14537612,15583175
2010699,162638513
29591160,29591179
1383921,5098602
1383921,5273996
1383921,5342038
1383921,5357820
263972935,326883833
1830785,389249041
131357940,191510487
257847,272909
1739207,5343660
1867585,5197456
1867585,5450889
1867585,265443773
1752689,5316600
1752689,5354925
1752689,5447301
1752689,5449609
1752689,83227881
1369854,5282826
1701906,5277878
1701906,5344729
1701906,5346817
1701906,50602065
1701906,173814007
1701906,208230283
327026734,392246132
1450133,272499
1450133,272795
1450133,5308626
1450133,5367493
1450133,46854735
1450133,163148736
1736976,5340358
1736976,26784108
1736976,220046787
1736976,273711585
1736976,316101829
1736976,316135170
1736976,316164582
1171494,151655513
1766076,5184888
1656788,5135006
1656788,5380661
1873239,5455757
1873239,16113066
1552630,5223720
1552630,5223744
1552630,5330660
1552630,5439158
1552630,32459114
1552630,249104570
1552630,264761169
55539339,281092104
249700149,263535475
392470156,396644804
63300742,137974195
1805826,26170588
279363367,311084090
239823842,5449550
239823842,265862611
226460067,226461155
39789230,75465911
39789230,143692466
39789230,149710363
39789230,278868304
6755,270807
6755,273551
6755,5306176
1221637,5233024
1221637,5285188
1221637,207512308
1221637,317045689
129455193,129455203
129455193,186358927
14782307,270886786
2000716,258773983
1443259,5297434
226123384,130379584
226123384,248031347
226123384,389472108
1544293,5244218
1823772,5422884
1242392,5445542
1242392,39276674
28075475,28075486
1230137,18447835
1692710,5264178
1706070,5284782
1396850,5346534
52322631,194110715
999778,455518
999778,5209416
999778,5385291
999778,5392100
999778,5425840
999778,5425855
999778,5425865
999778,5425869
999778,14374185
999778,22320774
999778,62727289
999778,183345248
999778,194657344
999778,250144678
999778,267369888
999778,278046454
204312156,204312159
1090469,272293
164783789,20170465
164783789,32501626
237762126,130149406
82265301,5437355
1204090,5338096
1204090,5339768
1204090,17814378
1204090,17976993
1204090,49168473
1204090,61498749
1685175,5132858
6223,271325
6223,5241782
6223,5354781
6223,5354793
6223,5354797
6223,5354805
6223,5354829
6223,5398480
6223,5478704
6223,27973512
6223,27973561
394429793,394530584
1667161,5216196
419826,271761
65492121,284325250
139120512,139120360
1627260,5285716
1627260,5390893
1627260,5390901
1374634,5190608
1374634,5421257
1374634,273711585
225311869,225311274
1289434,5164528
1289434,5307286
1289434,110161025
1268444,5123494
1023654,5395951
1023654,137115359
1743042,5348465
259313964,261128173
272965114,401393200
1412968,5101850
1670898,5222944
1670898,5222944
230325233,244764109
1750557,5424088
1750557,173310673
1750557,260261790
1750557,271720050
1707993,5322212
203045206,191845130
39093047,39092596
39093047,55088606
1406348,273487
1406348,5118450
1406348,5422014
1406348,211976200
1406348,345830863
1767356,5412285
1767356,27464314
1767356,32561335
1767356,141087974
1767356,193567699
1767356,390537889
1169973,272579
1169973,5189092
1169973,5189288
1169973,5347902
1709076,5289560
22239668,22239641
22239668,200963125
227901930,325121482
1455721,5180830
1283410,5076755
1283410,5122972
1283410,5333622
1283410,5391861
1740145,143893719
1740145,222125149
1264341,5231455
1394075,5244178
1129817,5077940
234689857,234687001
390333506,392009685
250914579,250914492
1183638,5270031
226518520,257161650
226518520,284074525
226518520,289581246
226518520,359554630
1001431,5085650
1001431,5140114
1001431,5305690
1390825,5338496
1390825,53162670
1390825,61396413
53182874,73670179
226736885,240382013
226736885,316442145
226736885,349848656
1638796,5330862
1638796,5398454
1638796,5451791
1638796,213099238
202187952,202188001
1022931,5058803
1022931,5144918
1595503,79705206
1595503,103012197
1595503,140248858
1595503,279409724
1595503,323273848
1595503,377513987
53039959,318019437
211859416,225635023
1752290,5358592
1701449,5353726
1701449,5401158
1701449,49332706
1701449,115655855
1701449,155506117
22466251,5164102
22466251,192677733
1166921,5167212
1166921,5284966
1166921,5413243
263717926,263717212
1783442,5441835
1403862,5416750
1819807,22176132
1819807,33360292
1819807,40137093
1819807,43659331
1819807,50049100
1819807,118701543
1819807,384439538
1819807,387213559
71697963,71697956
2034786,5443408
1697646,5271278
5717,5146172
5717,5189086
5717,5351274
5717,5376531
5717,5400533
5717,23365683
5717,163906689
5717,216525151
1072199,112802916
256786356,194266605
256786356,282604822
169354464,169355285
169354464,170399094
20373534,20354018
20373534,75816108
1019415,5282796
1019415,5328982
1461589,273595
1461589,5356459
1461589,5400815
1461589,324164820
1013337,5115082
1013337,5115088
1013337,5311604
1013337,5345961
1013337,5441168
279601853,202199660
279601853,331192893
1972572,5396018
1416892,5271144
1416892,5350759
1416892,5350767
1416892,24389404
1416892,31784900
1416892,100308792
1416892,144754629
1416892,144775068
1416892,144877642
1416892,395795375
1762656,5372297
1762656,55867230
1354996,5284408
1721225,5310960
1944543,5224816
1944543,5336424
1709198,5289878
1709198,5457128
1728894,5327244
1586343,5401849
1586343,93878115
1586343,392255916
1666374,389265477
13737295,183383948
2036634,5444613
5804,5323260
5804,5419660
5804,5470807
1089294,5142482
1089294,5148316
1089294,5184056
1089294,5184063
1089294,5248156
1089294,5327126
1089294,5327189
1089294,5433401
1089294,5433421
1089294,5455241
1089294,5469986
1089294,5484845
1089294,19945400
1089294,25923830
1089294,194407705
1089294,263531414
1089294,280695974
1089294,394585134
279969147,284364346
2018959,28217624
2018959,50009073
2018959,112025198
255420597,310894372
202733183,157015876
1148399,5245457
256280693,256244912
121821475,121821521
125480076,125500987
125480076,183403163
125480076,218077110
125480076,223117586
125480076,276322396
125480076,398061626
21316326,21316041
1351836,5149552
1351836,5193108
1351836,5234950
1351836,5356351
1351836,5449102
1351836,5449790
1351836,5449802
1351836,24799710
1351836,172654239
1351836,203255650
1351836,203747449
1351836,205979928
1351836,263084359
1351836,328058720
201121798,243242356
1358980,5190794
138444344,214145179
191535460,207064213
191535460,390816327
1181859,5106672
271902343,281597962
324232245,397529835
158710265,159914243
158710265,242736900
158710265,397790671
53531408,320131306
80115036,80893679
245976039,245976044
257779,272919
1576155,5442055
1576155,5453383
257671752,258371140
1866848,219941063
55989726,91829327
141805528,141805235
1376678,286889001
1871474,5454455
1766913,5404261
1580266,5451625
1826368,5424816
6069,5182854
6069,5282206
6069,5353044
6069,5353171
6069,5396382
6069,5441882
2044263,36628427
2044263,47141561
2044263,95133329
2044263,108399894
2044263,113724756
2044263,121821445
2044263,143300556
2044263,150899549
2044263,161199183
2044263,167245217
2044263,179009489
2044263,201477394
2044263,210983751
2044263,211504500
2044263,213818920
2044263,216575565
2044263,217784250
2044263,219132172
2044263,221545749
2044263,222822895
2044263,225373232
2044263,227801308
2044263,229962958
2044263,231115960
2044263,231305404
2044263,241485607
2044263,241502284
2044263,241504200
2044263,241566697
2044263,245835489
2044263,248356741
2044263,248750049
2044263,250144350
2044263,259353375
2044263,262289865
2044263,266069263
2044263,267821400
120053290,120039340
318347370,281597962
318347370,389147743
234825911,234825916
1043894,5185462
1043894,5185484
1043894,5201230
1043894,5214586
1043894,5353822
1043894,5442315
1043894,23057254
1043894,23118007
1043894,23118265
1043894,51749716
1043894,52507604
1043894,175998462
167160009,215342465
55129512,55129519
55129512,395794543
105393915,5377274
105393915,103586207
105393915,244509491
224739109,223828200
1409076,5255068
1409076,5277354
1409076,5402750
1409076,5402762
1409076,5402768
1321249,5189954
1321249,5359164
313854668,318135987
1742258,5419491
182848503,195443858
1634069,5201144
1302062,5184244
1302062,5276618
1806558,5434589
1806558,5437310
1806558,5443291
1806558,5443672
1806558,5453991
1806558,16071898
1806558,26456117
1806558,28525184
1806558,36985602
1806558,37005544
1806558,37005768
1806558,37005957
1806558,45872032
1806558,72578770
1806558,116847942
1806558,140555865
1806558,140575946
1806558,163730308
1806558,172571355
1806558,180583184
1806558,191961127
1806558,195322915
1806558,206482283
1806558,207759721
1806558,215632013
1806558,257480435
1806558,264915567
1806558,269564196
1806558,280831012
1806558,281583335
1806558,316930056
1806558,348677458
1806558,393030180
1806558,394475086
1806558,398319556
1748442,5354302
22278818,22278855
1758285,5397124
287171768,242588615
1563843,22485474
1563843,146909615
1306454,354087714
27175925,47039250
389190059,390200145
248786228,262766954
248786228,314424297
1649195,5187243
1649195,5201440
1649195,5201452
1649195,20929302
1649195,49455293
1649195,49455829
1649195,113991006
1649195,196763985
1649195,197276086
1750869,28833532
243193757,251821388
1769136,5379589
1769136,61048175
1051383,5356056
1051383,5479193
1678146,5355354
1678146,24040814
1678146,25125718
1678146,162961152
1678146,224971099
1678146,252961272
88532090,179955812
179340435,179340439
57381987,57362419
57381987,228630306
57381987,280588859
1774899,5385704
1774899,15499286
274196220,275782478
1205257,5167026
1205257,5295906
258139067,269386423
57812986,194490384
181430493,181429555
1735593,269007
194834451,194834454
1564251,5383579
1805868,388747
1805868,5362215
1805868,5429188
1805868,24676099
1805868,28485214
1805868,161220048
1805868,178393766
1805868,234334212
1805868,280298313
1805868,314301689
1805868,314336575
1510194,5353401
1510194,316045089
1689933,5259288
1431120,5279326
175717867,175736561
1646194,5181534
1557412,66598030
1557412,190547287
1557412,280696086
258354123,271082204
1844894,5437874
1844894,19636761
1844894,51258247
1844894,229408117
1844894,229920972
1844894,263051053
1390568,5098332
1390568,5265272
1390568,5347852
1390568,55313770
1842108,5438067
1842108,5453496
1842108,27686141
1842108,51790789
1842108,179857136
1842108,193232038
1842108,234419168
1842108,242560981
1842108,326125489
47182723,47182602
1727229,5227732
1727229,5403890
1727229,5446082
1727229,31046239
1727229,36022639
1727229,42082523
1727229,68810257
1727229,202785095
1727229,230374803
1727229,240950800
1727229,270995238
1727229,290607602
1727229,323696876
1432204,22669288
1432204,32705206
1346180,271055
1346180,5243760
1346180,5273826
1346180,5365760
1346180,5386760
1346180,12387132
1346180,18387366
1346180,173916649
1346180,269271569
1506585,5340636
1506585,5360622
1506585,5421107
1506585,5423515
1506585,384294811
1328242,5398885
91808976,91747603
1762057,5382961
1762057,5453356
1762057,263949937
1762057,324225848
1297453,5297154
1343794,5182706
1343794,5440488
2016238,193555807
2016238,318017425
1021221,5341840
191584501,191584514
1355877,812229
1355877,5268422
1355877,5373293
1355877,5433439
1355877,39829517
1355877,163805947
275170977,350520514
1143886,5220852
1556865,69015408
264043826,264304059
263716917,289782537
263716917,389360901
1612600,263101211
1708191,5288088
1209214,5437840
1229594,5146860
1229594,5417035
1229594,5434286
1229594,5436328
1229594,5436330
